id,MESSAGE_TYPE,transcript,creationDate,DIALOGUE_ID,PERSONA_ID,USER_ID,TASK_ID,application,creationDate_conversation,targetLang,tutorLang,hasTasks,CREATOR_ID,SCENARIO_ID,preCreated,simulated,archivedForProcessing,username
19861,H,Comment tu t'appelles?,,598,NULL,1364,NULL,3,2018-09-25 13:07:48.497,1,0,1,1364,16,1,0,0,user114
70835,H,z,08-11-18 13:11,1851,NULL,1328,NULL,3,2018-11-08 13:05:12.562,1,0,1,1328,17,0,0,0,user078
20260,H,Yvette porte les boucles d'oreilles,,605,NULL,1365,NULL,3,2018-09-25 13:10:15.575,1,0,1,1365,16,1,0,0,user115
33506,H,Qu'est -ce aue te fais?,15-10-18 12:08,904,NULL,1311,NULL,3,2018-10-15 12:02:09.724,1,0,1,1311,3,0,0,0,user061
64044,H,,,1705,NULL,1431,NULL,3,2018-11-07 09:24:17.124,1,0,1,1431,10,1,0,0,user181
56970,H,je basket,05-11-18 13:27,1528,NULL,1291,NULL,3,2018-11-05 13:01:59.529,1,0,1,1291,10,0,0,0,user041
73196,H,Lisette est votre fille.,12-11-18 07:49,1929,NULL,1305,70,3,2018-11-12 07:31:37.506,1,0,1,1305,16,0,0,0,user055
19980,H,,,599,NULL,1360,NULL,3,2018-09-25 13:07:50.857,1,0,1,1360,10,1,0,0,user110
38201,H,,,1037,NULL,1385,NULL,3,2018-10-16 07:52:50.866,1,0,1,1385,10,1,0,0,user135
36385,H,merci beaucoup,,1000,NULL,1382,NULL,3,2018-10-16 07:21:01.362,1,0,1,1382,3,1,0,0,user132
42676,H,"En fait, j'ai besoin d'aide",16-10-18 09:41,1107,NULL,1275,NULL,3,2018-10-16 09:21:35.929,1,0,1,1275,10,0,0,0,user025
24553,H,aaa,,688,NULL,1351,NULL,3,2018-09-27 12:10:33.740,1,0,1,1351,3,1,0,0,user101
42408,H,Je joue du foot,16-10-18 09:38,1065,NULL,1280,NULL,3,2018-10-16 09:17:22.446,1,0,1,1280,10,0,0,0,user030
74753,H,Louis porte un teeshirt vert.,,1966,NULL,1416,NULL,3,2018-11-12 09:23:33.753,1,0,1,1416,16,1,0,0,user166
44367,H,,,1161,NULL,1423,NULL,3,2018-10-16 09:57:01.826,1,0,1,1423,16,1,0,0,user173
39136,H,,,1058,NULL,1381,NULL,3,2018-10-16 09:16:13.170,1,0,1,1381,17,1,0,0,user131
69918,H,ok,,1828,NULL,1424,NULL,3,2018-11-08 12:34:25.364,1,0,1,1424,21,1,0,0,user174
35566,H,Bonjour,16-10-18 06:51,987,NULL,1281,NULL,3,2018-10-16 06:51:37.525,1,0,1,1281,3,0,0,0,user031
38877,H,,,1053,NULL,1378,NULL,3,2018-10-16 09:14:48.937,1,0,1,1378,10,1,0,0,user128
40705,H,"oui, bonjour Vincent.",,1111,NULL,1382,NULL,3,2018-10-16 09:22:22.435,1,0,1,1382,16,1,0,0,user132
12918,H,ton nom c'est quoi?,21-09-18 07:49,429,NULL,1259,NULL,3,2018-09-21 07:48:27.245,1,0,1,1259,16,0,0,0,user009
43554,H,vous avez un problème avec des limaces?,16-10-18 09:50,1101,NULL,1279,NULL,3,2018-10-16 09:20:48.313,1,0,1,1279,10,0,0,0,user029
60081,H,,,1621,NULL,1432,NULL,3,2018-11-06 14:05:08.974,1,0,1,1432,10,1,0,0,user182
71868,H,Georges est calme et Delphine est intelligente.,08-11-18 13:28,1852,NULL,1322,102,3,2018-11-08 13:05:17.360,1,0,1,1322,17,0,0,0,user072
46448,H,votre maison a vraiment été détruite,23-10-18 06:40,1225,NULL,1290,116,3,2018-10-23 06:36:50.753,1,0,1,1290,18,0,0,0,user040
12251,H,edcccd,21-09-18 07:32,406,NULL,1255,NULL,3,2018-09-21 07:18:10.908,1,0,1,1255,3,0,0,0,user005
43968,H,"Bon, je vais aller au potager maintenant ",16-10-18 09:54,1079,NULL,1281,NULL,3,2018-10-16 09:18:21.703,1,0,1,1281,10,0,0,0,user031
12754,H,J'ai perdu mes parents dans la tempête.,21-09-18 07:45,417,NULL,1262,NULL,3,2018-09-21 07:29:36.430,1,0,1,1262,10,0,0,0,user012
17113,H,Comment allez-vous,24-09-18 08:27,551,NULL,1256,NULL,3,2018-09-24 08:25:16.743,1,0,1,1256,10,0,0,0,user006
30993,H,Bonjour! Pardon,,856,NULL,1418,NULL,3,2018-10-15 11:05:02.073,1,0,1,1418,3,1,0,0,user168
35599,H,Je n'etais pas seul!,16-10-18 06:52,960,NULL,1270,NULL,3,2018-10-16 06:38:16.110,1,0,1,1270,3,0,0,0,user020
61802,H,,,1648,NULL,1425,NULL,3,2018-11-06 14:30:13.335,1,0,1,1425,16,1,0,0,user175
12662,H,Au revoir,21-09-18 07:43,414,NULL,1264,NULL,3,2018-09-21 07:26:31.868,1,0,1,1264,3,0,0,0,user014
26953,H,,,727,NULL,1351,NULL,3,2018-09-27 12:33:36.948,1,0,1,1351,19,1,0,0,user101
62201,H,Décedoir Sensei? Pourquoi?,07-11-18 08:34,1665,NULL,1333,25,3,2018-11-07 08:28:02.891,1,0,1,1333,10,0,0,0,user083
60739,H,,,1631,NULL,1442,NULL,3,2018-11-06 14:14:04.500,1,0,1,1442,10,1,0,0,user192
76334,H,Delphine est intelligente.,,1992,NULL,1422,NULL,3,2018-11-12 09:44:02.838,1,0,1,1422,17,1,0,0,user172
73705,H,Lisette est très active,12-11-18 07:59,1936,NULL,1311,106,3,2018-11-12 07:50:15.268,1,0,1,1311,17,0,0,0,user061
23133,H,Delphine est intelligent.,26-09-18 09:44,660,NULL,1262,NULL,3,2018-09-26 09:31:03.926,1,0,1,1262,19,0,0,0,user012
72553,H,Comment est-ce que vous vous sentez?,12-11-18 07:36,1928,NULL,1299,88,3,2018-11-12 07:31:35.141,1,0,1,1299,17,0,0,0,user049
18667,H,Lisette est votre fille,24-09-18 09:05,574,NULL,1257,NULL,3,2018-09-24 08:50:23.811,1,0,1,1257,16,0,0,0,user007
34027,H,Ou est Baldog ? ,15-10-18 12:19,924,NULL,1301,NULL,3,2018-10-15 12:08:57.900,1,0,1,1301,3,0,0,0,user051
33461,H, Qu'est-ce qui s'est passe?,15-10-18 12:07,901,NULL,1303,NULL,3,2018-10-15 12:02:03.429,1,0,1,1303,3,0,0,0,user053
32175,H,,,878,NULL,1419,NULL,3,2018-10-15 11:27:55.109,1,0,1,1419,10,1,0,0,user169
43310,H,,,1138,NULL,1369,NULL,3,2018-10-16 09:48:13.089,1,0,1,1369,16,1,0,0,user119
50381,H,,,1293,NULL,1387,NULL,3,2018-10-23 07:44:48.285,1,0,1,1387,19,1,0,0,user137
38317,H,je m'appelle  lui,,1039,NULL,1381,NULL,3,2018-10-16 07:54:49.009,1,0,1,1381,16,1,0,0,user131
62561,H,Bonjour l'ours.,07-11-18 08:43,1686,NULL,1334,20,3,2018-11-07 08:42:18.443,1,0,1,1334,10,0,0,0,user084
64669,H,,,1714,NULL,1440,NULL,3,2018-11-07 09:25:39.079,1,0,1,1440,10,1,0,0,user190
69665,H,,,1823,NULL,1429,NULL,3,2018-11-08 12:32:01.160,1,0,1,1429,17,1,0,0,user179
12245,H,Qu'est-ce qui s'est passé?,21-09-18 07:32,414,NULL,1264,NULL,3,2018-09-21 07:26:31.868,1,0,1,1264,3,0,0,0,user014
46341,H,elle est le cheveux noir,23-10-18 06:38,1188,NULL,1289,NULL,3,2018-10-23 06:25:14.750,1,0,1,1289,16,0,0,0,user039
55505,H,Je suis tombé pendant la tempête.,,1505,NULL,1446,NULL,3,2018-11-05 12:48:26.242,1,0,1,1446,18,1,0,0,user196
40020,H,■■■■■■,16-10-18 09:19,1075,NULL,1271,NULL,3,2018-10-16 09:18:01.786,1,0,1,1271,10,0,0,0,user021
25604,H,,,705,NULL,1352,NULL,3,2018-09-27 12:17:51.423,1,0,1,1352,19,1,0,0,user102
15639,H,dsgvdsgfszgfs,,491,NULL,1351,NULL,3,2018-09-21 12:18:31.243,1,0,1,1351,10,1,0,0,user101
17610,H,Louis porte un teeshirt vert.,24-09-18 08:38,550,NULL,1262,NULL,3,2018-09-24 08:24:58.543,1,0,1,1262,16,0,0,0,user012
14481,H,,,465,NULL,1365,NULL,3,2018-09-21 09:57:31.757,1,0,1,1365,3,1,0,0,user115
42417,H,oui,16-10-18 09:38,1130,NULL,1290,NULL,3,2018-10-16 09:37:20.895,1,0,1,1290,17,0,0,0,user040
46061,H,"Vous, c'est Vincent",23-10-18 06:32,1204,NULL,1281,60,3,2018-10-23 06:29:22.006,1,0,1,1281,16,0,0,0,user031
72541,H,Tu peux repeter,12-11-18 07:35,1929,NULL,1305,NULL,3,2018-11-12 07:31:37.506,1,0,1,1305,16,0,0,0,user055
36900,H,Non,,1014,NULL,1377,NULL,3,2018-10-16 07:34:51.856,1,0,1,1377,3,1,0,0,user127
35721,H,je veus retouver mes parents!,16-10-18 06:56,980,NULL,1269,NULL,3,2018-10-16 06:46:09.143,1,0,1,1269,3,0,0,0,user019
47755,H,je suis Zoê.,23-10-18 07:05,1243,NULL,1279,113,3,2018-10-23 07:04:36.512,1,0,1,1279,18,0,0,0,user029
46990,H,"excusez-moi, je vais parler avec Claudette",23-10-18 06:50,1222,NULL,1275,110,3,2018-10-23 06:35:42.774,1,0,1,1275,17,0,0,0,user025
37823,H,,,1031,NULL,1380,NULL,3,2018-10-16 07:51:08.510,1,0,1,1380,10,1,0,0,user130
33631,H,je suis maigri,15-10-18 12:11,916,NULL,1292,NULL,3,2018-10-15 12:03:32.155,1,0,1,1292,3,0,0,0,user042
24422,H,Delphine est tres intelligent.,,685,NULL,1366,NULL,3,2018-09-27 12:09:46.458,1,0,1,1366,17,1,0,0,user116
34521,H,Je suis ■■■■■■.,15-10-18 12:28,940,NULL,1305,NULL,3,2018-10-15 12:27:53.469,1,0,1,1305,10,0,0,0,user055
66637,H,,,1748,NULL,1429,NULL,3,2018-11-07 09:41:27.586,1,0,1,1429,16,1,0,0,user179
68894,H,,,1808,NULL,1424,NULL,3,2018-11-08 12:13:19.933,1,0,1,1424,19,1,0,0,user174
65050,H,j'ai où,,1723,NULL,1432,NULL,3,2018-11-07 09:27:22.984,1,0,1,1432,3,1,0,0,user182
61266,H,je pense ca tu êtes le gros ours brun,,1640,NULL,1440,NULL,3,2018-11-06 14:20:39.572,1,0,1,1440,10,1,0,0,user190
17354,H,Tu est souvent avec Sensei,24-09-18 08:32,554,NULL,1263,NULL,3,2018-09-24 08:25:31.115,1,0,1,1263,10,0,0,0,user013
31252,H,"Bounjour, monsieur",,863,NULL,1407,NULL,3,2018-10-15 11:05:27.633,1,0,1,1407,3,1,0,0,user157
68236,H,Claudette est un créative,,1797,NULL,1439,NULL,3,2018-11-08 12:03:16.350,1,0,1,1439,17,1,0,0,user189
42521,H,Georges est le père d'Angélique.,,1131,NULL,1372,NULL,3,2018-10-16 09:39:57.915,1,0,1,1372,16,1,0,0,user122
62707,H,"En fait ,J'ai besoin d'aide",07-11-18 08:46,1661,NULL,1319,37,3,2018-11-07 08:27:32.665,1,0,1,1319,10,0,0,0,user069
49744,H,,,1283,NULL,1370,NULL,3,2018-10-23 07:35:58.695,1,0,1,1370,18,1,0,0,user120
51063,H,,,1306,NULL,1368,NULL,3,2018-10-23 07:54:23.114,1,0,1,1368,17,1,0,0,user118
31231,H,Pourquoi est-ce que la coïcidence ne pas un chose.,,862,NULL,1412,NULL,3,2018-10-15 11:05:25.490,1,0,1,1412,3,1,0,0,user162
58905,H,Merci Sensei. Au revoir ,06-11-18 08:05,1562,NULL,1319,17,3,2018-11-06 07:37:22.211,1,0,1,1319,3,0,0,0,user069
70582,H,z,08-11-18 13:09,1851,NULL,1328,NULL,3,2018-11-08 13:05:12.562,1,0,1,1328,17,0,0,0,user078
71353,H,Claudette est rousse,08-11-18 13:18,1841,NULL,1323,74,3,2018-11-08 13:04:05.251,1,0,1,1323,16,0,0,0,user073
43179,H,,,1136,NULL,1384,NULL,3,2018-10-16 09:47:32.195,1,0,1,1384,16,1,0,0,user134
65485,H,,,1730,NULL,1443,NULL,3,2018-11-07 09:29:40.818,1,0,1,1443,16,1,0,0,user193
31011,H,Quel livre?,,856,NULL,1418,NULL,3,2018-10-15 11:05:02.073,1,0,1,1418,3,1,0,0,user168
72011,H,est le père d'Angélique,08-11-18 13:32,1867,NULL,1321,NULL,3,2018-11-08 13:08:36.431,1,0,1,1321,16,0,0,0,user071
20918,H,quel est ton nom?,,617,NULL,1361,NULL,3,2018-09-25 13:27:48.376,1,0,1,1361,16,1,0,0,user111
68748,H,,,1806,NULL,1424,NULL,3,2018-11-08 12:11:18.243,1,0,1,1424,17,1,0,0,user174
33732,H,Qu'est-ce qui s'est passé,15-10-18 12:13,910,NULL,1293,NULL,3,2018-10-15 12:02:37.594,1,0,1,1293,3,0,0,0,user043
25378,H,aaa,,702,NULL,1352,NULL,3,2018-09-27 12:14:43.464,1,0,1,1352,19,1,0,0,user102
68218,H,je vais bien ,,1797,NULL,1439,NULL,3,2018-11-08 12:03:16.350,1,0,1,1439,17,1,0,0,user189
40059,H,merci beaucop!,,1091,NULL,1423,NULL,3,2018-10-16 09:19:59.498,1,0,1,1423,3,1,0,0,user173
14079,H,,,453,NULL,1354,NULL,3,2018-09-21 09:48:21.829,1,0,1,1354,3,1,0,0,user104
41762,H,Et de rest?,,1123,NULL,1370,NULL,3,2018-10-16 09:32:00.222,1,0,1,1370,17,1,0,0,user120
76632,H,Comment sensez des autres?,,1997,NULL,1417,NULL,3,2018-11-12 09:52:53.530,1,0,1,1417,17,1,0,0,user167
29537,H,Bonjour monsieur,08-10-18 08:10,792,NULL,1630,NULL,3,2018-10-08 08:10:39.736,1,0,1,1630,3,0,0,0,user300
56312,H,bonjour,05-11-18 13:13,1527,NULL,1297,NULL,3,2018-11-05 13:01:55.652,1,0,1,1297,10,0,0,0,user047
59042,H,je suis un aventurière.,06-11-18 08:08,1581,NULL,1320,44,3,2018-11-06 07:49:58.036,1,0,1,1320,10,0,0,0,user070
35968,H,Avoir8,16-10-18 07:02,982,NULL,1282,NULL,3,2018-10-16 06:46:28.756,1,0,1,1282,3,0,0,0,user032
73214,H,Georges est le père d'Angélique,12-11-18 07:49,1911,NULL,1304,68,3,2018-11-12 07:30:04.643,1,0,1,1304,16,0,0,0,user054
58631,H,Qu'est-ce qui rend la branche spéciale?,06-11-18 07:58,1581,NULL,1320,30,3,2018-11-06 07:49:58.036,1,0,1,1320,10,0,0,0,user070
46972,H,je m'appelle ■■■■■,23-10-18 06:50,1230,NULL,1269,NULL,3,2018-10-23 06:49:45.619,1,0,1,1269,18,0,0,0,user019
51298,H,bonjour,,1310,NULL,1387,NULL,3,2018-10-23 07:57:27.795,1,0,1,1387,3,1,0,0,user137
43036,H,j'ai perdu mes parents dans la têmpete,16-10-18 09:46,1064,NULL,1288,NULL,3,2018-10-16 09:17:17.977,1,0,1,1288,10,0,0,0,user038
40952,H,bonjou ,16-10-18 09:24,1113,NULL,1274,NULL,3,2018-10-16 09:23:49.776,1,0,1,1274,10,0,0,0,user024
55621,H,,,1507,NULL,1422,NULL,3,2018-11-05 12:48:35.647,1,0,1,1422,16,1,0,0,user172
38451,H,,,1041,NULL,1375,NULL,3,2018-10-16 07:59:16.430,1,0,1,1375,10,1,0,0,user125
56538,H,Georges a une barbe.,05-11-18 13:18,1517,NULL,1299,69,3,2018-11-05 13:01:06.676,1,0,1,1299,16,0,0,0,user049
25994,H,,,710,NULL,1364,NULL,3,2018-09-27 12:22:23.575,1,0,1,1364,19,1,0,0,user114
52894,H,Je volais vers le Sud avec mes parents.,26-10-18 07:10,1370,NULL,1481,36,3,2018-10-26 06:52:19.450,1,0,1,1481,10,0,0,0,user231
18405,H,k,24-09-18 08:59,556,NULL,1255,NULL,3,2018-09-24 08:25:50.985,1,0,1,1255,10,0,0,0,user005
46207,H,Georges est le papa d' Angélique,23-10-18 06:36,1204,NULL,1281,68,3,2018-10-23 06:29:22.006,1,0,1,1281,16,0,0,0,user031
47761,H,je chante très bien,23-10-18 07:05,1228,NULL,1271,132,3,2018-10-23 06:46:42.401,1,0,1,1271,18,0,0,0,user021
63505,H,Je vais leur demander d'aller ailleurs .,07-11-18 09:04,1661,NULL,1319,51,3,2018-11-07 08:27:32.665,1,0,1,1319,10,0,0,0,user069
54085,H,,,1482,NULL,1420,NULL,3,2018-11-05 12:31:18.689,1,0,1,1420,17,1,0,0,user170
74360,H,"Je vais aller voir Angelique. Merci beaucoup, monsieur.",12-11-18 08:12,1913,NULL,1293,84,3,2018-11-12 07:30:16.226,1,0,1,1293,16,0,0,0,user043
72148,H,z,08-11-18 13:33,1874,NULL,1328,NULL,3,2018-11-08 13:24:18.216,1,0,1,1328,19,0,0,0,user078
51974,H,,,1357,NULL,1441,NULL,3,2018-10-24 08:38:31.115,1,0,1,1441,3,1,0,0,user191
64419,H,vous êtes le mari d'Angélique,,1712,NULL,1439,NULL,3,2018-11-07 09:25:25.466,1,0,1,1439,16,1,0,0,user189
14067,H,,,453,NULL,1354,NULL,3,2018-09-21 09:48:21.829,1,0,1,1354,3,1,0,0,user104
75039,H,,,1971,NULL,1422,NULL,3,2018-11-12 09:23:48.211,1,0,1,1422,16,1,0,0,user172
58006,H,bonjour le vieux lapin,06-11-18 07:42,1564,NULL,1334,1,3,2018-11-06 07:37:52.517,1,0,1,1334,3,0,0,0,user084
65836,H,,,1736,NULL,1442,NULL,3,2018-11-07 09:33:19.803,1,0,1,1442,10,1,0,0,user192
34777,H,Dècevoir Sensei? Pourqoui?,15-10-18 12:33,940,NULL,1305,NULL,3,2018-10-15 12:27:53.469,1,0,1,1305,10,0,0,0,user055
67188,H,,,1780,NULL,1430,NULL,3,2018-11-08 12:00:57.870,1,0,1,1430,10,1,0,0,user180
41455,H,pourquoi,16-10-18 09:28,1113,NULL,1274,NULL,3,2018-10-16 09:23:49.776,1,0,1,1274,10,0,0,0,user024
47892,H,hy,23-10-18 07:08,1250,NULL,1290,NULL,3,2018-10-23 07:07:47.921,1,0,1,1290,19,0,0,0,user040
38859,H,,,1053,NULL,1378,NULL,3,2018-10-16 09:14:48.937,1,0,1,1378,10,1,0,0,user128
61912,H,Bonjour,07-11-18 08:27,1659,NULL,1315,20,3,2018-11-07 08:27:11.648,1,0,1,1315,10,0,0,0,user065
21180,H,ça va Angelique,,622,NULL,1364,NULL,3,2018-09-25 13:37:44.167,1,0,1,1364,17,1,0,0,user114
19706,H,j'ai treize ans,,595,NULL,1361,NULL,3,2018-09-25 13:07:34.828,1,0,1,1361,10,1,0,0,user111
47913,H,Georges est calm.,23-10-18 07:08,1237,NULL,1284,102,3,2018-10-23 06:56:43.317,1,0,1,1284,17,0,0,0,user034
46055,H,Tu t'appelles comment?,23-10-18 06:32,1212,NULL,1274,56,3,2018-10-23 06:31:08.242,1,0,1,1274,16,0,0,0,user024
36093,H,te est où,16-10-18 07:05,992,NULL,1275,NULL,3,2018-10-16 07:02:53.961,1,0,1,1275,10,0,0,1,user025
41080,H,Qu'est-ce que vous pensez de Sensei,16-10-18 09:24,1075,NULL,1271,NULL,3,2018-10-16 09:18:01.786,1,0,1,1271,10,0,0,0,user021
44254,H,puorquoi il y a de limaces dans on jardin,16-10-18 09:56,1064,NULL,1288,NULL,3,2018-10-16 09:17:17.977,1,0,1,1288,10,0,0,0,user038
34643,H,Bonjour,15-10-18 12:30,944,NULL,1298,NULL,3,2018-10-15 12:30:20.874,1,0,1,1298,10,0,0,0,user048
35456,H,Qu'est-ce,16-10-18 06:48,970,NULL,1286,NULL,3,2018-10-16 06:41:51.184,1,0,1,1286,3,0,0,0,user036
37784,H,,,1030,NULL,1368,NULL,3,2018-10-16 07:50:47.983,1,0,1,1368,10,1,0,0,user118
47386,H,mon talent est ,23-10-18 06:58,1225,NULL,1290,NULL,3,2018-10-23 06:36:50.753,1,0,1,1290,18,0,0,0,user040
46326,H,j'ai tombe,23-10-18 06:38,1225,NULL,1290,115,3,2018-10-23 06:36:50.753,1,0,1,1290,18,0,0,0,user040
67700,H,,,1788,NULL,1449,NULL,3,2018-11-08 12:01:47.314,1,0,1,1449,16,1,0,0,user199
16571,H,,,505,NULL,1363,NULL,3,2018-09-21 12:39:05.825,1,0,1,1363,16,1,0,0,user113
62037,H,Être de mouvais humeur ,07-11-18 08:30,1661,NULL,1319,NULL,3,2018-11-07 08:27:32.665,1,0,1,1319,10,0,0,0,user069
16303,H,,,501,NULL,1361,NULL,3,2018-09-21 12:34:28.061,1,0,1,1361,10,1,0,0,user111
26822,H,,,725,NULL,1357,NULL,3,2018-09-27 12:32:21.447,1,0,1,1357,19,1,0,0,user107
68501,H,,,1802,NULL,1424,NULL,3,2018-11-08 12:05:06.760,1,0,1,1424,18,1,0,0,user174
43947,H,excusez moi,16-10-18 09:53,1145,NULL,1275,NULL,3,2018-10-16 09:50:57.833,1,0,1,1275,16,0,0,0,user025
41089,H,pourquoi tu va être deçu Sensei,16-10-18 09:24,1064,NULL,1288,NULL,3,2018-10-16 09:17:17.977,1,0,1,1288,10,0,0,0,user038
62838,H,vous avez vu mon parents dans la tempête?,07-11-18 08:49,1685,NULL,1320,100,3,2018-11-07 08:38:26.384,1,0,1,1320,17,0,0,0,user070
60998,H,,,1636,NULL,1441,NULL,3,2018-11-06 14:16:49.004,1,0,1,1441,10,1,0,0,user191
13808,H,tu es ou,,446,NULL,1351,NULL,3,2018-09-21 09:46:46.834,1,0,1,1351,3,1,0,0,user101
15246,H,je veux chercher ton parents,,484,NULL,1351,NULL,3,2018-09-21 12:03:16.440,1,0,1,1351,3,1,0,0,user101
61951,H,quelle est ton nom,07-11-18 08:28,1656,NULL,1314,56,3,2018-11-07 08:26:41.853,1,0,1,1314,16,0,0,0,user064
15002,H,tres bien et toi?,,478,NULL,1357,NULL,3,2018-09-21 12:02:30.767,1,0,1,1357,3,1,0,0,user107
36766,H,Je veux vraiment retrouver ta parents!,,1010,NULL,1375,NULL,3,2018-10-16 07:32:24.738,1,0,1,1375,3,1,0,0,user125
42527,H,Lisette a les cheveux noirs.,,1131,NULL,1372,NULL,3,2018-10-16 09:39:57.915,1,0,1,1372,16,1,0,0,user122
56547,H,Angélique porte une robbe rouge,05-11-18 13:18,1529,NULL,1294,NULL,3,2018-11-05 13:02:07.476,1,0,1,1294,16,0,0,0,user044
16419,H,,,503,NULL,1357,NULL,3,2018-09-21 12:38:52.057,1,0,1,1357,16,1,0,0,user107
73050,H,George a un barbe,12-11-18 07:46,1920,NULL,1294,69,3,2018-11-12 07:30:53.860,1,0,1,1294,16,0,0,0,user044
58012,H,je m'appelle ■■■■■,06-11-18 07:43,1553,NULL,1328,NULL,3,2018-11-06 07:36:27.481,1,0,1,1328,3,0,0,0,user078
58107,H,Qu'est qui c'est passé?,06-11-18 07:45,1570,NULL,1317,NULL,3,2018-11-06 07:38:20.488,1,0,1,1317,3,0,0,0,user067
13412,H,Georges est le père d'Angélique.,21-09-18 08:01,429,NULL,1259,NULL,3,2018-09-21 07:48:27.245,1,0,1,1259,16,0,0,0,user009
63487,H,"en fait, j'ai besoin d'aide",07-11-18 09:04,1673,NULL,1349,37,3,2018-11-07 08:29:29.887,1,0,1,1349,10,0,0,0,user099
35331,H,Mon nom c'est ■■■■■■ ■■■■■.,16-10-18 06:44,964,NULL,1284,NULL,3,2018-10-16 06:39:23.675,1,0,1,1284,3,0,0,0,user034
73181,H,Il est le papa d'Angélique,12-11-18 07:48,1911,NULL,1304,NULL,3,2018-11-12 07:30:04.643,1,0,1,1304,16,0,0,0,user054
31767,H,je ne peux pas maintenant voler,,872,NULL,1420,NULL,3,2018-10-15 11:19:50.452,1,0,1,1420,10,1,0,0,user170
74125,H,"Le petit neveu, c'est Louis",12-11-18 08:07,1943,NULL,1309,151,3,2018-11-12 07:57:04.087,1,0,1,1309,19,0,0,0,user059
49732,H,Hoe kan ik dit nu weten?,,1283,NULL,1370,NULL,3,2018-10-23 07:35:58.695,1,0,1,1370,18,1,0,0,user120
75444,H,Je m'appelle Rinc.,,1980,NULL,1413,NULL,3,2018-11-12 09:24:20.131,1,0,1,1413,16,1,0,0,user163
23151,H,.,26-09-18 09:44,642,NULL,1255,NULL,3,2018-09-26 09:14:56.272,1,0,1,1255,16,0,0,0,user005
31633,H,quelle est ton plat préferé,,870,NULL,1415,NULL,3,2018-10-15 11:14:18.474,1,0,1,1415,10,1,0,0,user165
56559,H,Pourqoui est-ce que vous méditez,05-11-18 13:18,1526,NULL,1293,31,3,2018-11-05 13:01:53.431,1,0,1,1293,10,0,0,0,user043
21960,H,Tu est un grand brun our,26-09-18 09:15,637,NULL,1251,NULL,3,2018-09-26 09:13:13.249,1,0,1,1251,10,0,0,0,user001
56806,H,Yvette a des cheveux blondes.,05-11-18 13:23,1517,NULL,1299,75,3,2018-11-05 13:01:06.676,1,0,1,1299,16,0,0,0,user049
58381,H,Je voudrais trouver mes parents.,06-11-18 07:52,1571,NULL,1316,12,3,2018-11-06 07:38:20.784,1,0,1,1316,3,0,0,0,user066
55252,H,Tu aime le forêt?,,1501,NULL,1421,NULL,3,2018-11-05 12:34:23.782,1,0,1,1421,10,1,0,0,user171
32449,H,,,882,NULL,1410,NULL,3,2018-10-15 11:34:16.255,1,0,1,1410,10,1,0,0,user160
54829,H,,,1495,NULL,1412,NULL,3,2018-11-05 12:32:33.122,1,0,1,1412,10,1,0,0,user162
58280,H,mon nom est ■■■■■,06-11-18 07:50,1581,NULL,1320,21,3,2018-11-06 07:49:58.036,1,0,1,1320,10,0,0,0,user070
51185,H,,,1308,NULL,1386,NULL,3,2018-10-23 07:55:56.774,1,0,1,1386,21,1,0,0,user136
31508,H,Je suis Frederik,,869,NULL,1387,NULL,3,2018-10-15 11:14:13.636,1,0,1,1387,10,1,0,0,user137
60766,H,,,1632,NULL,1442,NULL,3,2018-11-06 14:15:13.150,1,0,1,1442,16,1,0,0,user192
69278,H,,,1815,NULL,1434,NULL,3,2018-11-08 12:26:25.450,1,0,1,1434,17,1,0,0,user184
33366,H,?,15-10-18 12:05,920,NULL,1302,NULL,3,2018-10-15 12:04:15.060,1,0,1,1302,3,0,0,0,user052
34152,H,ou sonst mes parents,15-10-18 12:21,921,NULL,1308,NULL,3,2018-10-15 12:04:17.606,1,0,1,1308,3,0,0,0,user058
18161,H,tu es baldog?,24-09-18 08:52,575,NULL,1252,NULL,3,2018-09-24 08:51:34.709,1,0,1,1252,10,0,0,0,user002
15648,H,Rinc,,492,NULL,1363,NULL,3,2018-09-21 12:19:42.522,1,0,1,1363,10,1,0,0,user113
68870,H,,,1808,NULL,1424,NULL,3,2018-11-08 12:13:19.933,1,0,1,1424,19,1,0,0,user174
47657,H,Comment ça va avec les filles,23-10-18 07:03,1236,NULL,1288,NULL,3,2018-10-23 06:55:56.313,1,0,1,1288,17,0,0,0,user038
31264,H,Oui.,,863,NULL,1407,NULL,3,2018-10-15 11:05:27.633,1,0,1,1407,3,1,0,0,user157
36635,H,pourqoui je suis issi,,1007,NULL,1381,NULL,3,2018-10-16 07:30:12.540,1,0,1,1381,3,1,0,0,user131
15514,H,Je me pense tu est baldog parseq un ours,,490,NULL,1362,NULL,3,2018-09-21 12:16:22.591,1,0,1,1362,10,1,0,0,user112
72422,H,Je suis désolé que personnen ne se souvienne de vous,12-11-18 07:32,1912,NULL,1311,58,3,2018-11-12 07:30:06.087,1,0,1,1311,16,0,0,0,user061
26652,H,,,722,NULL,1361,NULL,3,2018-09-27 12:31:25.401,1,0,1,1361,18,1,0,0,user111
17077,H,Tu es un ours.,24-09-18 08:27,549,NULL,1253,NULL,3,2018-09-24 08:24:57.867,1,0,1,1253,10,0,0,0,user003
19998,H,Oui.,,601,NULL,1366,NULL,3,2018-09-25 13:08:01.909,1,0,1,1366,16,1,0,0,user116
